"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202602","9호선","신목동","3","0","2057","292","5631","1795","17283","3366","16630","6190","8200","3972","6480","2830","5808","3649","6393","3531","5323","4256","5150","4657","5030","4710","5506","6678","6645","7969","6121","13094","3085","10174","2136","6581","1806","6433","1448","4917","520","3462","134","910","1","73","0","0","0","0","20260303"
"202602","9호선","신반포","0","0","796","680","2375","8438","7627","7923","9777","9697","6849","6483","5789","4988","5465","4569","6310","5014","6802","5839","6285","5942","7944","5976","11182","6312","12629","8248","10325","10058","6221","8219","4211","4795","4343","3935","2354","4109","707","1974","115","675","0","2","0","0","0","0","20260303"
"202602","9호선","신방화","3","0","4579","710","9406","3063","21752","4312","23252","8933","12856","6862","9997","5568","9265","6302","10002","7205","9584","7533","8448","8739","8465","9553","9253","11703","9404","14441","9592","20550","5715","17604","4683","10847","3300","9259","2463","9988","1017","5371","200","1838","0","0","0","0","0","0","20260303"
"202602","9호선","양천향교","3","0","3990","932","9319","8898","25483","21252","27361","42168","14033","15944","11018","9261","12019","7906","13073","9296","12526","10167","12342","10076","14074","10794","17720","13316","28758","16367","33316","25061","12371","22128","7790","14120","6357","13928","4357","11236","1684","8232","430","1921","1","148","0","0","0","0","20260303"
"202602","9호선","여의도","15","1","2978","2572","3710","23766","7944","135101","10081","149808","10569","71022","13763","34554","20861","32885","22103","33336","28450","33923","32998","29710","42496","27412","58543","27072","136830","27459","138897","29966","71314","17405","60489","9752","42957","7769","22869","6955","7563","3943","1087","1600","0","174","0","0","0","0","20260303"
"202602","9호선","염창","10","0","10932","708","23841","4336","65962","7357","72780","16833","41352","10542","27502","10206","24402","11048","25121","13839","22392","15865","19006","18300","18819","22913","19560","27530","21111","41999","21715","61784","12201","53713","9435","34845","8191","29387","5993","28830","2685","17160","416","5411","1","207","0","0","0","0","20260303"
"202602","9호선","증미","3","0","2306","416","7142","2466","20203","9017","21521","39677","10719","15683","8571","5759","8151","5496","8723","5664","8464","6265","7742","7030","8378","7736","9106","9143","18003","11930","30035","18170","8949","13313","5520","8399","4100","7147","2179","6896","815","3829","127","1252","0","0","0","0","0","0","20260303"
"202602","9호선","흑석(중앙대입구)","3","0","3052","891","5237","5024","15281","9889","19323","17131","13049","13158","11440","10738","11422","9998","12935","11796","13789","12399","13580","12071","14656","13001","16083","13669","19921","18949","14466","23603","9064","17086","8351","11489","7270","9146","6388","8561","2750","4769","675","1753","1","16","0","0","0","0","20260303"
"202602","9호선2~3단계","둔촌오륜","0","0","1926","158","7168","1330","18375","1906","19095","3483","10624","2199","7630","2160","6102","2576","6009","3558","5449","3600","4651","4403","4215","5727","4910","7009","4651","10452","4042","17372","2299","14043","1570","9164","1174","6909","1006","7905","439","3679","90","1487","0","138","0","0","0","0","20260303"
"202602","9호선2~3단계","봉은사","7","0","1644","2824","4865","16924","8082","38478","9221","107507","8611","77518","9839","47089","15497","40347","21497","37992","26516","40607","32605","33886","41246","30758","53957","28417","78163","26471","98102","25359","52708","15552","36638","9300","32196","7652","21509","5314","5355","2959","842","757","0","0","0","0","0","0","20260303"
"202602","9호선2~3단계","삼성중앙","1","0","823","508","2695","4060","4958","15540","7317","42239","5909","31410","5621","11338","6365","8164","7837","8337","8559","8636","9291","7645","11242","7579","14564","8173","24780","10930","38421","11598","16918","8207","10693","5487","9409","4277","6467","4102","2558","2316","644","968","0","0","0","0","0","0","20260303"
"202602","9호선2~3단계","삼전","3","0","4526","591","6922","3094","19762","5667","32179","16733","21829","8536","12780","5968","10752","6635","10878","7860","10883","9197","9600","9023","9957","10361","11415","12734","13204","16541","16668","26454","8239","21287","6565","13469","5398","13462","4383","10466","1651","6799","369","2041","0","381","0","0","0","0","20260303"
"202602","9호선2~3단계","석촌","3","0","2867","400","8607","2412","20257","5079","28710","11622","20348","10986","13738","8751","12608","9248","13911","11180","13670","11724","12983","11463","13657","13001","14573","14484","15705","20281","16554","28850","10864","22976","9522","14671","9861","11969","8180","12072","3665","6387","547","1806","0","6","0","0","0","0","20260303"
"202602","9호선2~3단계","석촌고분","8","0","2983","485","6220","2161","16311","4584","27628","14181","19113","9135","10914","6090","9841","6185","10368","8114","9830","7934","8975","8253","9488","9900","9592","11038","11626","14929","14792","24126","7192","18486","5607","12212","4573","10484","3731","10105","1419","5774","231","2141","0","7","0","0","0","0","20260303"
"202602","9호선2~3단계","선정릉","1","0","851","1002","3705","5808","7588","17134","9247","49288","8095","40768","6946","19123","7991","12540","10035","11875","11041","12883","12511","11021","13973","10842","17470","10610","29210","12234","44061","13653","24282","10081","13780","7220","11507","6852","8042","5845","3422","3703","684","1118","0","21","0","0","0","0","20260303"
"202602","9호선2~3단계","송파나루","1","0","2357","238","4025","1344","11332","4183","18728","11947","11860","8503","7158","6053","6437","6972","7435","8837","8030","8145","7550","8145","7776","9500","8379","10979","9840","15561","13524","22387","8120","17199","7102","9475","7601","6944","6226","6322","2659","3540","568","1231","0","1","0","0","0","0","20260303"
"202602","9호선2~3단계","언주","4","0","1064","991","2485","7407","6003","21386","8645","61316","8784","46629","8755","20103","10843","12628","11552","10759","12924","13906","15021","12584","17990","10520","22567","10985","38738","12360","51682","13698","26577","9379","14630","6132","11831","6410","8954","4638","3035","3132","649","1086","0","55","0","0","0","0","20260303"
"202602","9호선2~3단계","올림픽공원(한국체대)","0","1","1955","487","6178","2846","13765","4847","16195","12280","11286","9283","9170","8704","9150","10447","10404","11964","10092","16923","9895","18012","10543","21045","13112","21281","13423","21592","15884","21585","12790","15620","17122","10216","24493","9720","21409","8578","3337","5379","224","1615","0","18","0","1","0","0","20260303"
"202602","9호선2~3단계","종합운동장","2","0","1227","180","3275","2036","8166","5539","11651","10662","7890","9179","5927","5445","5826","5481","7089","6727","7031","7569","6861","8327","7505","8492","9091","9041","11838","12408","11921","16597","10342","11622","7597","6687","8999","6059","8969","5507","2601","2930","358","868","1","7","0","0","0","0","20260303"
"202602","9호선2~3단계","중앙보훈병원","2","0","3895","494","18894","4558","41096","9928","45409","19425","28556","12708","19262","13596","18722","9228","17646","11220","14415","12952","16078","12433","17280","12660","16769","13140","19130","21140","14137","33780","6821","27546","4862","17123","3843","14574","3139","15097","1020","6885","154","2298","0","188","0","0","0","0","20260303"
"202602","9호선2~3단계","한성백제","2","0","1113","317","3359","985","7356","2320","10757","7398","6256","4378","4182","3175","3624","2995","4137","3156","4251","3730","4388","3190","4300","3562","4959","4336","6017","5690","7809","8548","3399","7093","2737","3980","2566","4083","1970","3097","678","2199","187","615","0","0","0","0","0","0","20260303"
"202602","경강선","경기광주","0","0","2497","199","14246","2422","35128","4659","34947","6567","16953","4232","13560","4414","11961","4897","11394","5916","9561","6749","8662","8413","8399","9892","9259","13564","9190","18443","7145","29919","3925","27715","2906","17286","2103","13332","1543","10347","521","5212","80","99","0","0","0","0","0","0","20260303"
"202602","경강선","곤지암","2","0","848","269","2493","1865","5405","4069","4897","4427","3770","1962","3595","2163","4221","2598","3942","2201","3598","3287","2970","3014","3441","3253","3813","3582","5932","4285","4700","5135","2162","4005","1475","3337","892","2609","442","2399","158","1420","10","267","0","0","0","0","0","0","20260303"
"202602","경강선","부발","8","0","1011","71","3073","1759","5833","5243","5214","4042","4754","1839","4087","1757","4590","2025","3934","2474","3713","2498","3069","2588","3890","2908","3853","3866","5898","4893","4236","5497","2799","4114","1773","4376","1059","4062","563","2991","389","2941","12","1210","0","0","0","0","0","0","20260303"
"202602","경강선","삼동","3","0","1313","38","4378","1033","9226","1596","9440","1912","5906","900","3750","1076","3363","1167","2829","1687","2666","1655","2077","2288","2055","3204","2286","3978","2845","6688","2133","7406","1207","7031","777","4285","526","3793","342","2901","86","1526","6","30","0","0","0","0","0","0","20260303"
"202602","경강선","성남","2","0","213","21","1562","685","4580","1255","4480","1925","2596","1066","2020","907","1749","1054","1743","1306","1466","1216","1275","1398","1560","1771","1802","1966","2178","3211","1773","4342","1244","2438","1086","1837","913","1486","778","1124","256","523","24","112","0","0","0","0","0","0","20260303"
"202602","경강선","세종대왕릉","0","0","179","1","577","84","674","467","781","567","782","390","781","357","634","523","651","518","612","397","584","614","577","633","610","686","625","626","541","878","249","644","140","476","92","390","27","408","10","237","1","90","0","0","0","0","0","0","20260303"
"202602","경강선","신둔도예촌","0","0","785","37","2333","409","4570","1821","4156","2408","3286","1174","2809","899","2352","1335","2289","1098","2123","1286","1790","1667","1779","1851","1959","2409","2806","3729","2378","3475","853","4007","672","2530","432","2244","195","2029","65","1071","1","296","0","0","0","0","0","0","20260303"
"202602","경강선","여주","7","0","2063","9","4236","615","8020","2086","7491","2510","6639","3385","6579","2710","5575","3996","5508","3885","4974","3385","5355","4720","4814","4868","4960","5746","4629","7294","4110","7911","2401","7243","1849","6780","1221","3065","600","5620","197","2791","3","1210","0","0","0","0","0","0","20260303"
"202602","경강선","이매","8","0","477","21","1284","770","2486","1617","2352","2287","1385","1262","1194","1099","1292","958","1366","1113","1260","1241","1263","1107","1405","1315","1418","1345","1724","1705","1807","2316","1203","1352","968","964","1048","761","958","544","280","288","11","71","0","0","0","0","0","0","20260303"
"202602","경강선","이천","7","0","821","13","2916","1499","6780","4218","5915","6626","5279","4437","5584","3467","5515","3807","5223","4695","4804","4270","4873","4360","4939","4724","5875","5814","6305","6230","6209","7819","3251","7012","2809","5832","2071","4091","961","3157","578","2045","13","932","0","0","0","0","0","0","20260303"
"202602","경강선","초월","0","0","1617","108","6682","1433","14644","3188","15797","3736","7623","1835","5824","1916","5344","1946","5040","2706","4396","2897","3954","3582","3548","4266","4058","5687","4768","7143","4053","12434","2142","10009","1675","7742","1083","6132","527","5604","223","3526","31","36","0","0","0","0","0","0","20260303"
"202602","경강선","판교","4","1","557","14","2012","7123","5003","15769","3001","32312","2080","16900","2448","11867","4828","9411","5195","7439","5049","5443","6517","5458","9191","5024","13058","6340","18313","6093","22087","5986","16202","3138","16807","2504","10219","1718","5882","980","1823","629","2","237","0","0","0","0","0","0","20260303"
"202602","경부선","가산디지털단지","817","8","5596","1843","6182","9180","13266","47894","13414","126832","9961","57686","9234","18739","10781","13616","12619","14721","13386","14366","14612","14166","17289","14664","25299","16747","61403","20997","86113","23908","34176","17672","20443","12199","16868","11098","10714","9922","4473","5647","136","885","0","0","0","0","0","0","20260303"
"202602","경부선","관악","64","0","6159","1131","10113","2674","24628","5274","21995","9430","12510","8571","9577","8080","8954","6722","10838","6490","10296","6775","9294","7177","8663","8832","9266","11215","9194","14682","8885","23257","5429","17187","3872","10129","3316","9652","1790","8267","872","5693","68","579","0","0","0","0","0","0","20260303"
"202602","경부선","광명","1","0","9","1424","2895","2434","9186","5990","8063","6980","5642","5426","3360","3641","7018","2244","5130","6811","4347","128","3310","7516","5914","3309","6644","4471","7597","6174","9061","10057","7433","5434","2507","3835","6752","2551","2353","3710","1013","47","2","2","0","0","0","0","0","0","20260303"
"202602","경부선","구로","8069","63","14160","2700","13738","10412","26694","24382","27523","54133","21023","28896","17895","23771","18607","22383","21406","21151","21970","21703","23319","21171","26663","23015","30927","25423","42637","30980","43439","33098","20867","23034","17073","16269","13967","15847","8666","12748","3307","9916","22","8706","0","0","0","0","0","0","20260303"
"202602","경부선","군포","21","0","3874","1571","6849","7935","14500","26144","12380","30869","7630","6673","6603","3787","6761","4039","6971","4452","6294","5087","5938","4938","6666","6555","9160","6866","20038","8819","25923","11468","8508","9373","6718","6194","3809","5305","2021","4356","915","2934","44","547","0","0","0","0","0","0","20260303"
"202602","경부선","금정","525","11","20362","3985","31141","17818","73712","39454","71820","75356","45784","29518","35374","21168","33337","24838","35609","24846","34056","28571","32132","28952","33559","38043","38007","41721","58808","59959","63355","79953","30870","63440","24147","40523","19526","38635","13722","31046","6426","20828","506","8073","0","0","0","0","0","0","20260303"
"202602","경부선","금천구청","330","1","8387","944","13997","4456","33027","12449","29999","23979","19726","10066","15279","8483","14414","9249","14736","9492","13993","12814","12724","11393","12897","15452","13043","19228","14532","25066","22119","35289","9026","25289","6648","13889","5387","13945","3321","10870","1077","6689","40","567","0","0","0","0","0","0","20260303"
"202602","경부선","남영","83","1","1920","1052","4076","4784","10658","13909","15960","32153","10646","20271","8366","11181","9270","10035","10679","10430","11202","12061","11569","11240","12840","12630","15052","13644","22920","17000","28746","22177","13857","14921","11479","9552","11805","8466","9937","7136","4572","4282","284","963","0","0","0","0","0","0","20260303"
"202602","경부선","노량진","233","6","3627","2260","5542","5655","14701","6601","19498","12318","11985","10329","9986","8896","11593","10843","12549","11569","13796","12085","14593","11511","14467","12902","15974","17022","16838","23555","15959","32943","12778","19116","12670","11854","13408","10398","11950","9058","4331","5637","287","1170","0","0","0","0","0","0","20260303"
"202602","경부선","당정","56","0","3746","651","8738","3007","18605","7518","16531","11574","10156","5094","7742","3827","8105","4360","8692","4638","7964","5306","6904","5395","7720","6723","7116","8639","9258","11104","10570","16929","4618","13611","3652","9661","2617","7663","2253","7332","809","4962","86","1015","0","0","0","0","0","0","20260303"
"202602","경부선","대방","368","1","3674","1971","7387","8634","17850","27012","23122","35508","14414","16607","11683","9516","11425","9589","12757","10690","12637","12535","12800","10901","13476","12659","14905","14776","24781","19071","29170","25820","11185","16731","8279","12264","6644","11875","4381","10102","1576","5853","112","1430","0","0","0","0","0","0","20260303"
"202602","경부선","독산","375","11","6414","1812","15340","8689","39594","33966","37877","71383","21256","31469","16576","12791","17034","10950","17728","10377","17074","14253","16236","12420","17258","15598","24384","17564","43280","24421","50873","38038","21508","30514","13874","19156","9619","18531","5837","17416","2219","9083","111","605","0","0","0","0","0","0","20260303"
"202602","경부선","두정","757","2","5089","1022","8840","3120","13986","5117","11853","8734","12391","9862","10991","8489","10858","9273","10424","11185","11024","9719","11049","9623","12049","9719","12175","12883","12877","14343","13089","19161","8357","13748","6647","11666","5613","8967","3736","10180","2184","7957","26","2215","0","0","0","0","0","0","20260303"
"202602","경부선","명학","71","1","4829","1522","8645","6328","20472","21936","17817","36629","9470","10603","7643","6370","7744","4907","8462","5815","8173","6613","7843","6105","8664","7098","11260","7614","21124","10499","27279","16546","8687","13908","7325","8310","4732","6690","2984","6794","1232","4646","72","978","0","0","0","0","0","0","20260303"
"202602","경부선","병점","2927","10","7004","2693","24734","9178","40142","16353","31773","21458","23674","12470","22911","10772","23185","13458","23848","13922","21206","15275","19959","17466","21592","21478","22881","26718","27736","33217","25380","42917","14566","35812","11651","28340","9524","20926","6474","20891","2265","13789","48","6085","0","0","0","0","0","0","20260303"
"202602","경부선","서동탄","2","0","1086","10","4675","373","8211","1006","3044","775","2300","767","1936","513","1981","937","1592","876","1488","774","1419","1052","1647","1670","1547","2192","1512","2391","1534","4417","718","4626","601","2065","398","1657","306","2021","137","1254","2","923","0","0","0","0","0","0","20260303"
"202602","경부선","서울역","6","1","60","729","116","4690","10047","7698","23843","9114","19086","7451","17547","6741","20621","4387","21806","6465","18879","5468","7847","5318","19984","6575","17862","7250","24753","9529","24856","9755","26150","7608","16370","5383","24140","4649","17432","3389","10877","816","2074","74","0","0","0","0","0","0","20260303"
"202602","경부선","서정리","49","1","3870","3017","11159","5785","14264","11324","14257","11520","13120","7579","13187","6432","12966","6854","13688","9590","11621","9837","12261","11144","13439","11433","15203","16617","21209","18491","15328","17813","9529","17266","7746","13911","6114","9911","4104","9862","2447","7359","109","647","0","0","0","0","0","0","20260303"
"202602","경부선","석수","147","0","6049","1657","11785","4389","26972","8355","24198","10203","14483","7877","11529","6146","10182","5185","10633","5691","10436","7090","9537","7153","10027","9675","10792","11501","12597","17107","11181","23312","6648","18697","4509","11964","3536","11735","2513","9760","977","5811","34","469","0","0","0","0","0","0","20260303"
"202602","경부선","성균관대","120","7","7925","2051","22365","5797","54230","7907","45130","17810","23241","16046","20070","12298","19033","13599","19584","13994","18285","16954","17564","15916","18121","19472","21534","24042","22557","33799","21217","48938","13619","38962","11090","26436","9580","22204","7639","18871","3698","12909","264","2148","0","0","0","0","0","0","20260303"
"202602","경부선","성환","3","0","1782","621","2953","2442","4200","8136","5821","7911","6498","4629","6246","4007","5810","4241","5892","5251","7472","5288","6678","4668","6943","5598","8355","6357","10748","5934","8035","6830","3969","5389","3146","5198","1819","4341","1104","4272","604","3703","73","1010","0","0","0","0","0","0","20260303"
"202602","경부선","세류","416","1","3141","542","8025","2426","13427","3493","9434","3508","5328","2809","4880","2583","4421","2927","4390","3179","4192","3469","3970","3561","4155","3977","4868","5323","6241","6758","4518","10951","2997","7973","2377","6902","1957","6569","1141","4255","431","2770","14","765","0","0","0","0","0","0","20260303"
"202602","경부선","세마","256","2","1796","1067","5696","2055","8378","3729","7619","7586","6219","2391","4934","2043","4466","2551","4945","2311","5306","3180","4442","3345","4605","3296","4786","5899","6313","7050","6873","7978","2924","7997","2040","5471","1603","4955","1147","4530","510","2478","57","218","0","0","0","0","0","0","20260303"
"202602","경부선","송탄","54","0","4021","1064","6308","2311","9608","4446","8583","5674","7989","3825","7497","3311","7992","4883","7386","4452","7236","5059","6598","6185","6860","6167","6803","7981","7490","10503","7707","10313","4881","10544","3258","7954","2551","7261","1720","6002","886","4236","53","519","0","0","0","0","0","0","20260303"
"202602","경부선","수원","1590","66","17689","3659","29307","25647","59051","40510","53916","56716","41111","57806","41527","65898","48431","69513","53232","82738","57549","78994","58511","78585","72461","77600","85058","83039","83446","89341","93629","111660","75961","77679","82531","50096","60918","37059","52712","28033","20460","19194","671","5768","0","0","0","0","0","0","20260303"
"202602","경부선","신길","562","1","6781","889","8568","4176","18941","13774","26349","22129","15206","9488","10685","6262","9329","6062","11836","6871","10327","7577","9269","7819","9331","9236","11057","10574","15777","14134","22281","19087","8729","13425","6083","10178","5233","10108","3433","8599","1411","5109","78","1287","0","0","0","0","0","0","20260303"
"202602","경부선","신도림","480","9","1743","545","2348","2259","6032","5689","7716","12065","5310","6599","4203","4467","4234","4463","4507","5034","4627","5989","4657","5142","5118","6150","6294","6939","9428","8596","11283","11446","5683","6477","4241","3977","4814","3506","4010","2969","1488","1819","70","1149","0","0","0","0","0","0","20260303"
"202602","경부선","안양","232","3","12622","2702","29148","8767","71228","13576","58969","26018","34984","21583","28898","20795","29541","25315","31328","26489","31592","30463","30249","27268","31961","34190","34274","37835","33188","50556","29626","70794","19658","55204","16120","33247","14393","26976","11316","21204","5450","15389","332","2021","0","0","0","0","0","0","20260303"
"202602","경부선","영등포","3124","58","11185","5302","12703","19656","32660","51225","49363","110029","33346","80254","36245","67703","43085","77266","52443","86167","57382","90485","60001","81869","86163","76441","99124","76139","115539","80809","145119","91899","88086","59921","86417","36060","65936","28266","49857","22123","21908","12489","818","3260","0","0","0","0","0","0","20260303"
"202602","경부선","오산","303","1","6633","1829","13268","8522","19860","18102","21264","18123","16692","11362","17770","11023","17289","10350","18179","13934","16469","13804","16863","14770","16810","17747","18867","20015","21500","22992","21702","26960","13556","22078","10555","17078","7702","13607","4671","9783","1843","7259","145","643","0","0","0","0","0","0","20260303"
"202602","경부선","오산대","118","0","2796","762","6245","2373","10021","4049","8352","5216","5723","2463","5415","2650","4931","2859","5008","2917","5693","3987","4594","4240","4646","3779","5058","5429","6162","7710","7353","10577","3726","9341","2891","5922","2745","5145","1899","4061","844","2524","116","247","0","0","0","0","0","0","20260303"
"202602","경부선","용산","231","9","3295","5254","4892","28872","19772","68432","27315","123497","45639","101061","29196","88078","56226","84094","55661","95727","71861","97932","61665","97195","107856","98924","122876","101001","132087","101388","152747","97620","112551","65110","112320","42361","112958","25648","72974","13860","26307","5485","1035","1456","1","0","0","0","0","0","20260303"
"202602","경부선","의왕","61","0","5012","1841","10501","7117","21305","28582","21947","24922","12002","9261","10194","5752","10124","6401","10875","7014","9832","8040","9538","7878","10643","9754","14671","12303","25914","15615","21546","21809","10514","16510","8151","11873","5319","9744","3414","8355","1547","5520","84","1134","0","0","0","0","0","0","20260303"
"202602","경부선","직산","43","2","731","244","1409","851","1754","2887","1801","2420","1760","1088","1628","875","1492","983","1351","922","1380","1141","1135","1166","1507","1109","1410","1567","3047","2075","2481","1970","987","2038","750","1209","592","1238","342","1052","195","738","16","131","0","0","0","0","0","0","20260303"
"202602","경부선","진위","41","0","733","320","1125","2037","2281","7145","1830","4814","1725","2217","1772","1808","1713","1230","1775","1065","1640","1154","1665","1224","2864","1411","3142","1494","6021","2033","5804","2136","2431","1914","1263","1338","987","1274","565","1026","283","767","24","50","0","0","0","0","0","0","20260303"
"202602","경부선","천안","1350","2","2365","623","5230","3130","8446","5133","7782","9147","12461","9577","10653","9766","12535","11676","11341","13371","11798","12398","14133","11966","12924","13029","13050","13112","13213","16336","11940","14284","8278","9719","7412","7950","5216","5976","3181","4619","2004","2811","16","2060","0","0","0","0","0","0","20260303"
"202602","경부선","평택","72","0","7213","2853","10667","8347","18143","12193","19676","18035","20655","17086","22232","15586","21073","20537","20900","19599","22567","22898","22249","22269","22537","24836","25037","27373","26127","27857","24005","31163","18559","20706","18245","19975","12549","13379","10943","10417","5960","6007","90","1984","0","0","0","0","0","0","20260303"
"202602","경부선","평택지제","9","0","2177","5247","4199","8273","8777","9131","7426","6401","6125","4423","5978","3464","6231","4214","6629","4083","4791","3994","5693","4905","7441","5656","7386","6473","12826","7008","8216","9031","7880","8240","4938","5853","4226","5409","4195","4868","2200","3096","50","233","0","0","0","0","0","0","20260303"
"202602","경부선","화서","176","21","7864","1022","19295","3323","36778","4674","27978","10348","13430","9853","11627","10464","11286","16075","11950","18670","13012","21827","14821","19517","18133","20377","22562","21380","22675","25767","21560","38291","16237","27743","13298","17251","11744","12153","9054","10608","1717","6922","88","1365","0","0","0","0","0","0","20260303"
"202602","경원선","가능","420","5","6677","1336","9055","2957","18647","5360","16482","9358","10563","6400","10614","5383","10426","6927","10552","7385","8844","8074","8297","6924","8546","9499","8578","10761","9803","12812","7983","16027","4890","14245","3812","10372","3001","7533","2138","7395","954","3817","153","2087","0","0","0","0","0","0","20260303"
"202602","경원선","광운대","1894","5","5756","923","11825","2447","25755","5279","22960","9011","13572","7680","10844","7431","11113","7444","11647","9132","11745","9210","10342","9714","11021","12117","11623","13250","10460","15761","9527","21353","5591","18282","4747","12058","4548","10004","3726","9028","1599","7681","142","4424","0","0","0","0","0","0","20260303"
"202602","경원선","녹양","437","2","4494","806","6214","1823","12309","3684","11045","6360","7696","3573","7520","3006","7422","4535","7698","4766","6638","5147","5657","4749","6006","6520","6144","7028","6424","9463","6304","11600","2933","9704","2411","7361","1932","5516","1258","5604","446","2767","64","1270","0","0","0","0","0","0","20260303"
"202602","경원선","녹천","1015","44","3678","638","6149","1154","16199","2808","14607","4127","8808","2210","7133","3117","6497","3013","7264","3760","6035","3918","4823","4673","4862","5711","5539","7241","4985","7902","4164","12472","2756","9625","1817","6494","1640","5811","868","5380","410","2983","40","799","0","0","0","0","0","0","20260303"
"202602","경원선","덕계","24","1","5280","615","13017","2589","22756","3769","21505","5717","12182","4000","10523","3220","9137","4143","8350","5259","8077","5695","6889","6001","6697","7939","7177","10204","6932","14536","6337","19368","4019","16923","3082","12044","2638","9838","2112","7998","1092","5832","222","1908","0","0","0","0","0","0","20260303"
"202602","경원선","덕정","4","0","4199","661","8687","3462","16369","5701","15873","8629","10248","5837","9980","4618","9508","5194","8981","5581","9698","6739","7805","7275","7765","8320","7435","9156","8767","11372","8418","13620","4422","12989","3006","8595","2278","8088","1739","6272","922","4271","217","1878","0","0","0","0","0","0","20260303"
"202602","경원선","도봉","219","2","5433","1027","8159","2494","14822","3304","14439","8934","11526","6310","10160","6027","9614","6061","9286","7652","9568","7697","8793","8071","8571","9805","8114","10768","8445","12223","9006","13445","3866","11840","2756","7610","2133","6299","1389","5826","656","3353","136","1239","0","0","0","0","0","0","20260303"
"202602","경원선","도봉산","174","7","5245","892","7045","1944","15558","3214","16425","4912","11666","8574","10971","11335","11289","11583","13438","12635","16264","9963","18081","9197","18221","8914","16554","9110","13689","8094","10432","8831","6199","6925","3835","4576","2701","4428","1918","3426","860","2322","131","928","0","0","0","0","0","0","20260303"
"202602","경원선","동두천","17","0","846","342","1928","1257","3016","3111","3540","2214","3132","1644","2922","1490","2834","1860","2951","2296","2864","2359","2539","2407","2499","2291","2626","2229","2406","3027","2612","3180","1257","2368","1030","2221","464","1924","231","1195","123","1306","10","517","0","1","0","0","0","0","20260303"
"202602","경원선","동두천중앙","16","0","1981","432","3622","1082","6219","2665","6186","6774","4896","3204","5265","4052","5165","4109","5850","3866","4984","4278","4587","5249","4829","4688","4426","5156","4776","5137","5183","5613","2333","4332","1645","3703","1174","2702","688","2359","336","1885","40","965","0","0","0","0","0","0","20260303"
"202602","경원선","망월사","365","7","6367","1078","10447","2860","21500","3900","20390","8879","15038","8648","12676","7518","12365","8375","13107","9824","12467","9337","11154","10366","10624","12497","10136","15074","9750","17644","7749","21210","4821","19114","4060","11808","3883","10164","4703","8819","1071","5331","181","2568","0","0","0","0","0","0","20260303"
"202602","경원선","방학","350","4","8930","1713","12507","4299","26628","7946","23740","17059","18102","10174","15812","10936","15775","10060","17460","11988","15611","12958","14407","14549","14683","16803","13831","19250","14916","20772","15644","25215","9181","22731","6671","13634","5782","11409","3568","10294","1985","5905","296","1741","0","0","0","0","0","0","20260303"
"202602","경원선","보산","36","0","1129","352","1624","988","2920","1471","2623","2126","2709","1339","2668","1440","2800","1694","2750","1332","2505","1793","2573","2103","2300","2294","2924","2903","3860","2863","2632","3458","1582","3493","1048","2962","643","1946","349","1505","196","1157","8","549","0","0","0","0","0","0","20260303"
"202602","경원선","서빙고","34","0","1052","580","1849","4443","2414","3236","3012","7230","2812","2985","2984","2621","2529","2259","3285","2339","3393","3464","3341","2533","3910","3415","6173","3086","6998","3234","5725","3589","2347","2963","1730","1573","1527","1681","967","1251","259","802","28","209","0","0","0","0","0","0","20260303"
"202602","경원선","석계","1298","11","4668","1654","7841","4753","16631","3961","18667","6000","13301","5378","12105","5770","12209","7027","12111","8251","11948","9167","10721","10338","9990","13864","11242","16847","10774","19902","8713","27396","6234","19241","5453","13465","4995","11930","3790","10096","2124","6530","126","1450","0","0","0","0","0","0","20260303"
"202602","경원선","소요산","72","0","443","363","386","417","1117","770","1886","1431","1814","2305","2239","4246","2704","6611","3751","7442","6396","6155","7479","5317","7837","3586","5394","2494","3364","1905","1878","1528","603","1131","448","965","180","654","107","526","105","391","5","281","0","0","0","0","0","0","20260303"
"202602","경원선","신이문","1308","46","6734","925","12094","2108","29282","3308","32529","6918","19575","4793","14826","5347","12796","6700","12819","8225","12100","8780","10615","9915","10185","12998","9408","15650","8965","19150","8129","26774","5050","20408","3610","14098","2565","12047","1985","11590","998","7357","108","1736","0","0","0","0","0","0","20260303"
